,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Channel,Date,Start time,Programme Title,End time,Dur min,'000 (U/W) Children,Share Children,TVR Children,'000 (U/W) 55+ Adults,Share 55+ Adults,TVR 55+ Adults,'000 (U/W) 16-34 Adults,Share 16-34 Adults,TVR 16-34 Adults,'000 (U/W) 45-54 Adults,Share 45-54 Adults,TVR 45-54 Adults,'000 (U/W) 16-44 Adults,Share 16-44 Adults,TVR 16-44 Adults
5716,tt2626350,step up all in,Step Up All In,2014,2014-08-20,"Drama, Music, Romance",112.0,"USA, Canada",English,Trish Sie,"Duane Adler, John Swetnam",Summit Entertainment,"Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton, Stephen Boss, Stephen Stevo Jones, David Shreibman, Mari Koda, Christopher Scott, Luis Rosado, Chadd Smith, Facundo Lombard, Martín Lombard, Parris Goebel, Cyrus Spencer","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",6.0,32013.0,$ 45000000,$ 14904384,$ 86165646,45.0,52.0,70.0,CH4,05/02/2017,15:00:01,step up all in,17:08:43,128.0,40.8,3.7851,0.45389,49.0,0.7323,0.25899,111.6,4.8577,0.76928,77.3,3.242,0.85641,161.3,4.3615,0.71794
5717,tt2626350,step up all in,Step Up All In,2014,2014-08-20,"Drama, Music, Romance",112.0,"USA, Canada",English,Trish Sie,"Duane Adler, John Swetnam",Summit Entertainment,"Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton, Stephen Boss, Stephen Stevo Jones, David Shreibman, Mari Koda, Christopher Scott, Luis Rosado, Chadd Smith, Facundo Lombard, Martín Lombard, Parris Goebel, Cyrus Spencer","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",6.0,32013.0,$ 45000000,$ 14904384,$ 86165646,45.0,52.0,70.0,CH4,28/05/2018,06:52:28,step up all in,08:51:12,118.0,6.6,1.8192,0.07142,18.6,0.8996,0.09541,17.1,3.9474,0.11746,10.3,1.8045,0.11563,23.7,2.8738,0.10531
5718,tt2626350,step up all in,Step Up All In,2014,2014-08-20,"Drama, Music, Romance",112.0,"USA, Canada",English,Trish Sie,"Duane Adler, John Swetnam",Summit Entertainment,"Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton, Stephen Boss, Stephen Stevo Jones, David Shreibman, Mari Koda, Christopher Scott, Luis Rosado, Chadd Smith, Facundo Lombard, Martín Lombard, Parris Goebel, Cyrus Spencer","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",6.0,32013.0,$ 45000000,$ 14904384,$ 86165646,45.0,52.0,70.0,CH4,30/12/2019,08:40:14,step up all in,10:48:45,128.0,17.7,2.471,0.1874,18.8,0.6801,0.09371,39.3,5.8753,0.27519,25.1,2.8064,0.28732,69.1,4.8016,0.31028
5728,tt2718492,ida,Ida,2013,2014-03-13,Drama,82.0,"Poland, Denmark, France, UK","Polish, Latin, French",Pawel Pawlikowski,"Pawel Pawlikowski, Rebecca Lenkiewicz",Opus Film,"Agata Kulesza, Agata Trzebuchowska, Dawid Ogrodnik, Jerzy Trela, Adam Szyszkowski, Halina Skoczynska, Joanna Kulig, Dorota Kuduk, Natalia Lagiewczyk, Afrodyta Weselak, Mariusz Jakus, Izabela Dabrowska, Artur Janusiak, Anna Grzeszczak, Jan Wojciech Poradowski",A novice nun about to take her vows uncovers a family secret dating back to the German occupation.,7.4,51676.0,,$ 3827060,$ 11156836,91.0,149.0,291.0,CH4,16/10/2017,26:55:43,ida,28:15:48,80.0,0.0,0.0,0.0,17.0,3.4109,0.08817,9.1,3.3079,0.06304,3.1,1.2684,0.03464,20.8,5.1257,0.09322
5732,tt2763304,t2 trainspotting,T2 Trainspotting,2017,2017-02-23,Drama,117.0,UK,"English, Bulgarian, Scots",Danny Boyle,"John Hodge, Irvine Welsh",Artbees,"Ewan McGregor, Logan Gillies, Ben Skelton, Aiden Haggarty, Daniel Smith, Elijah Wolf, Robert Carlyle, Steven Robertson, Ewen Bremner, John Kazek, Shirley Henderson, Charlie Hardie, Scott Aitken, Gordon Kennedy, Jonny Lee Miller","After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",7.2,109887.0,$ 18000000,$ 2402004,$ 41681746,67.0,298.0,389.0,CH4,20/07/2019,21:31:35,t2 trainspotting,23:46:27,134.0,8.0,2.0398,0.08519,235.7,3.4249,1.18269,72.7,4.895,0.51075,136.3,5.8473,1.54992,263.1,8.7557,1.18514
5742,tt2891174,99 homes,99 Homes,2014,2016-02-11,Drama,112.0,USA,"English, Spanish",Ramin Bahrani,"Ramin Bahrani, Bahareh Azimi",Broad Green Pictures,"Michael Shannon, Douglas M. Griffin, Randy Austin, Carl Palmer, Andrew Garfield, James Brown, Luke Sexton, Noah Lomax, Alex Aristidis, Tim Guinee, Jonathan Tabler, Garrett Kruithof, Richard Holden, Deneen Tyler, Albert C. Bates",A recently unemployed single father struggles to get back his foreclosed home by working for the real estate broker who is the source of his frustration.,7.1,29595.0,$ 8000000,$ 1411927,$ 1828232,76.0,114.0,215.0,BBC 2,20/10/2019,23:31:35,99 homes,25:17:12,105.0,0.3,0.3257,0.00319,81.4,4.1518,0.40659,8.4,1.5404,0.05897,44.8,5.4224,0.51077,14.4,1.412,0.06485
5743,tt2901736,ilo ilo,Ilo Ilo,2013,2013-08-29,Drama,99.0,"Singapore, Japan, Taiwan, France","Mandarin, Tagalog, English, Hokkien",Anthony Chen,Anthony Chen,Singapore Film Commission,"Yann Yann Yeo, Tian Wen Chen, Angeli Bayani, Jia Ler Koh, Peter Wee, Jo Kukathas, Naomi Toh, Stephanie Kiong, Jia Min Chantel Teo, Zhi Fang Xu, Sea Moi Lee, James Ng, Sook Fen Wong, Siow Phing Tan, Aizuddiin Nasser","In 90s Singapore, the friendship between Filipino nursemaid Teresa and her young charge Jiale makes waves in a family, while the Asian recession hits the region.",7.3,4259.0,,$ 56773,$ 1234100,85.0,26.0,90.0,BBC 2,08/04/2017,24:15:49,ilo ilo,25:49:44,93.0,0.0,0.0,0.0,61.2,4.2746,0.32233,5.4,0.5751,0.03743,41.8,4.5738,0.46367,13.7,0.8831,0.06128
5749,tt2955096,happy christmas,Happy Christmas,2014,2014-06-26,"Comedy, Drama",82.0,USA,English,Joe Swanberg,Joe Swanberg,Lucky Coffee Productions,"Anna Kendrick, Melanie Lynskey, Mark Webber, Lena Dunham, Joe Swanberg, Jude Swanberg, Chris Swanson, Eldar Kim, Megan Mercier, Chris Renton, Kris Rey, Jessica Angelos, Mike Brune, Harry Burton, Tony Castro","After a break up, Jenny moves in with writer Kelly, her filmmaker husband, and their child. Despite a rocky start, Jenny's influence helps Kelly realize that an evolution in her life, career and relationship is necessary for her happiness.",5.4,7549.0,$ 70000,$ 30312,$ 30312,70.0,50.0,66.0,CH4,16/12/2018,23:59:50,happy christmas,25:25:19,85.0,3.7,3.1014,0.03957,33.5,1.7551,0.17023,12.3,2.1211,0.08618,32.8,3.9787,0.37012,23.3,2.0882,0.10473
5750,tt2967008,the face of an angel,The Face of an Angel,2014,2015-03-27,"Crime, Drama",101.0,"UK, Italy, Spain, USA","English, Italian",Michael Winterbottom,"Barbie Latza Nadeau, Paul Viragh",BBC Films,"Ava Acres, Daniel Brühl, Kate Beckinsale, Anjella Mackintosh, Sai Bennett, Genevieve Gaunt, Ranieri Menicori, Luigi De Mossi, Bernarda Valente, Andrea Tidona, Alice Morgan, Peter Sullivan, Danielle Mary Wilskow, Marc Richardson, Aliya Raphael",Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.,4.6,4509.0,,,$ 34194,37.0,32.0,85.0,BBC 2,12/03/2017,22:02:39,the face of an angel,23:36:39,94.0,7.5,2.8517,0.08338,277.1,4.1706,1.4632,70.5,3.2606,0.4856,105.7,3.9513,1.17015,143.1,3.5771,0.63642
5751,tt2967008,the face of an angel,The Face of an Angel,2014,2015-03-27,"Crime, Drama",101.0,"UK, Italy, Spain, USA","English, Italian",Michael Winterbottom,"Barbie Latza Nadeau, Paul Viragh",BBC Films,"Ava Acres, Daniel Brühl, Kate Beckinsale, Anjella Mackintosh, Sai Bennett, Genevieve Gaunt, Ranieri Menicori, Luigi De Mossi, Bernarda Valente, Andrea Tidona, Alice Morgan, Peter Sullivan, Danielle Mary Wilskow, Marc Richardson, Aliya Raphael",Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.,4.6,4509.0,,,$ 34194,37.0,32.0,85.0,BBC 2,02/04/2017,22:57:54,the face of an angel,24:31:53,94.0,0.2,0.0968,0.00222,2.7,0.0884,0.01422,0.4,0.0349,0.00277,4.0,0.2574,0.04437,1.3,0.0625,0.00581
5757,tt3009070,the goob,The Goob,2014,2015-05-29,"Drama, Romance",84.0,UK,English,Guy Myhill,Guy Myhill,BBC Films,"Sienna Guillory, Sean Harris, Hannah Spearritt, Marama Corlett, Paul Popplewell, Liam Walpole, Joe Copsey, Rosa French, Oliver Kennedy","A long hot summer in rural Norfolk and a rough coming of age for Goob Taylor, fighting with brutal, womanizing stock car racer Gene Womack for his mother's attention, and falling for the exotic charms of a pretty foreign field worker.",5.7,1118.0,,,,,9.0,27.0,BBC 2,09/07/2017,23:38:08,the goob,24:58:28,80.0,0.1,0.1172,0.00111,79.9,3.9224,0.41861,8.6,0.8889,0.05954,31.8,2.982,0.35322,18.5,1.1988,0.08265
5758,tt3009070,the goob,The Goob,2014,2015-05-29,"Drama, Romance",84.0,UK,English,Guy Myhill,Guy Myhill,BBC Films,"Sienna Guillory, Sean Harris, Hannah Spearritt, Marama Corlett, Paul Popplewell, Liam Walpole, Joe Copsey, Rosa French, Oliver Kennedy","A long hot summer in rural Norfolk and a rough coming of age for Goob Taylor, fighting with brutal, womanizing stock car racer Gene Womack for his mother's attention, and falling for the exotic charms of a pretty foreign field worker.",5.7,1118.0,,,,,9.0,27.0,BBC 2,02/02/2019,24:41:31,the goob,26:01:51,80.0,4.5,4.7771,0.04806,66.3,4.6556,0.33566,10.0,2.4643,0.07025,26.9,3.5662,0.30409,18.6,2.177,0.08375
5759,tt3013610,mia madre,Mia madre,2015,2015-04-16,Drama,106.0,"Italy, France, Germany","Italian, English, French",Nanni Moretti,"Nanni Moretti, Valia Santella",Sacher Film,"Margherita Buy, John Turturro, Giulia Lazzarini, Nanni Moretti, Beatrice Mancini, Stefano Abbati, Francesco Acquaroli, Anna Bellato, Lorenzo Gioielli, Enrico Ianniello, Toni Laudadio, Tatiana Lepore, Pietro Ragusa, Monica Samassa, Vanessa Scalera","Margherita, a director in the middle of an existential crisis, has to deal with the inevitable and still unacceptable loss of her mother.",6.8,6814.0,EUR 7000000,$ 303002,$ 7723656,70.0,22.0,169.0,BBC 2,15/06/2019,24:45:42,mia madre,26:26:36,100.0,0.0,0.0,0.0,22.8,1.7274,0.11458,0.2,0.0389,0.00141,15.9,2.0663,0.18054,7.4,0.8347,0.03335
5760,tt3059304,spaceship,Spaceship,2016,2017-05-19,Drama,90.0,UK,English,Alex Taylor,Alex Taylor,Belly Productions,"Alexa Davies, Harry Jarvis, Lara Peake, Tallulah Haddon, Steven Elder, Antti Reini, Lucian Charles Collier, Kristof Gerega, Gary Barnes","A girl fakes her own alien abduction and disappears, leaving her father to search for her in a strange teenage world of unicorns and black holes.",4.6,203.0,,,$ 14044,,15.0,25.0,BBC 2,12/01/2019,24:00:28,spaceship,25:23:48,83.0,7.2,3.6567,0.07685,39.8,1.8078,0.2019,9.0,1.0925,0.06303,27.7,2.3599,0.31292,15.4,1.0355,0.06918
5766,tt3142688,finding fanny,Finding Fanny,2014,2014-09-12,"Adventure, Comedy, Drama",102.0,India,"English, Hindi, Konkani",Homi Adajania,"Homi Adajania, Kersi Khambatta",Illuminati Films,"Deepika Padukone, Naseeruddin Shah, Basilo Dias, Kevin D'Mello, Urcelina Mascarenhas, Dimple Kapadia, Ankur Tewari, Anjali Patil, Ranveer Singh, Meher Verma, Pankaj Kapur, Anand Tiwari, Arjun Kapoor, Libert Olivera, Rithika Po",A man embarks on a road trip to find his lost love.,5.7,6087.0,INR 120000000,$ 615691,$ 7685784,,74.0,59.0,CH4,14/11/2017,26:05:23,finding fanny,27:47:47,102.0,2.6,21.1382,0.02834,22.5,4.0768,0.11652,5.4,3.0151,0.03739,9.2,2.8931,0.10279,10.7,3.6833,0.04795
5767,tt3149038,x+y,X+Y,2014,2015-03-13,"Drama, Romance",111.0,UK,"English, Mandarin",Morgan Matthews,James Graham,BBC Films,"Asa Butterfield, Rafe Spall, Sally Hawkins, Eddie Marsan, Jo Yang, Martin McCann, Jake Davies, Alex Lawther, Alexa Davies, Orion Lee, Edward Baker-Close, Percelle Ascott, Suraj Rattu, Jamie Ballard, Clare Burt",A socially awkward teenage math prodigy finds new confidence and new friendships when he lands a spot on the British squad at the International Mathematics Olympiad.,7.1,26944.0,,$ 171793,$ 1043620,65.0,80.0,101.0,BBC 2,09/09/2017,21:00:47,x+y,22:44:15,103.0,0.1,0.0097,0.00111,15.1,0.1607,0.07901,1.6,0.0562,0.01106,2.5,0.0807,0.02773,11.3,0.2297,0.05043
5768,tt3149038,x+y,X+Y,2014,2015-03-13,"Drama, Romance",111.0,UK,"English, Mandarin",Morgan Matthews,James Graham,BBC Films,"Asa Butterfield, Rafe Spall, Sally Hawkins, Eddie Marsan, Jo Yang, Martin McCann, Jake Davies, Alex Lawther, Alexa Davies, Orion Lee, Edward Baker-Close, Percelle Ascott, Suraj Rattu, Jamie Ballard, Clare Burt",A socially awkward teenage math prodigy finds new confidence and new friendships when he lands a spot on the British squad at the International Mathematics Olympiad.,7.1,26944.0,,$ 171793,$ 1043620,65.0,80.0,101.0,BBC 2,09/09/2017,21:01:06,x+y,22:44:34,103.0,30.5,2.9531,0.33713,338.7,3.6127,1.77218,76.6,2.6939,0.52966,164.6,5.3224,1.82564,183.2,3.728,0.81753
5769,tt3190138,norfolk,Norfolk,2015,2015,"Drama, Thriller",83.0,UK,English,Martin Radich,Martin Radich,BBC Films,"Denis Ménochet, Barry Keoghan, Goda Letkauskaite, Olegar Fedoro, Jason Beeston, Paul Watkins, Lyubomir Bukov, Rupert Procter, Sean Buckley, Eileen Davies, Ella Vale, Trevor Fox",A father has to go and kill one more time; his son has to deal with the consequences.,4.5,170.0,GBP 350000,,,,6.0,11.0,BBC 2,28/01/2018,23:56:05,norfolk,25:14:22,78.0,0.0,0.0,0.0,66.3,3.5993,0.34253,5.7,0.6878,0.03913,13.2,1.4792,0.14758,15.8,1.2277,0.07021
5770,tt3190138,norfolk,Norfolk,2015,2015,"Drama, Thriller",83.0,UK,English,Martin Radich,Martin Radich,BBC Films,"Denis Ménochet, Barry Keoghan, Goda Letkauskaite, Olegar Fedoro, Jason Beeston, Paul Watkins, Lyubomir Bukov, Rupert Procter, Sean Buckley, Eileen Davies, Ella Vale, Trevor Fox",A father has to go and kill one more time; his son has to deal with the consequences.,4.5,170.0,GBP 350000,,,,6.0,11.0,BBC 2,16/02/2019,24:40:44,norfolk,25:59:02,78.0,0.0,0.0,0.0,27.4,1.9143,0.13872,4.4,0.9505,0.03091,12.8,1.7751,0.1447,5.4,0.6365,0.02431
5774,tt3291148,just jim,Just Jim,2015,2015-09-25,"Comedy, Drama, Thriller",84.0,UK,English,Craig Roberts,Craig Roberts,BBC Films,"Emile Hirsch, Richard Harrington, Craig Roberts, Mark Lewis Jones, Trystan Gravelle, Nia Roberts, Sai Bennett, Aneirin Hughes, Helen Griffin, Matthew Aubrey, Richard Lynch, Darragh Mortell, Claire Cage, Charlotte Randall, Ryan Owen",A Welsh teenager will become the cool kid of the town if a deal is made with his new American neighbour.,5.8,1684.0,,,,,17.0,20.0,BBC 2,19/08/2018,23:20:38,just jim,24:39:11,78.0,0.6,0.3785,0.00646,67.3,2.3075,0.34342,39.8,3.8321,0.27528,36.9,3.1407,0.41554,50.0,2.9158,0.22307
5775,tt3291148,just jim,Just Jim,2015,2015-09-25,"Comedy, Drama, Thriller",84.0,UK,English,Craig Roberts,Craig Roberts,BBC Films,"Emile Hirsch, Richard Harrington, Craig Roberts, Mark Lewis Jones, Trystan Gravelle, Nia Roberts, Sai Bennett, Aneirin Hughes, Helen Griffin, Matthew Aubrey, Richard Lynch, Darragh Mortell, Claire Cage, Charlotte Randall, Ryan Owen",A Welsh teenager will become the cool kid of the town if a deal is made with his new American neighbour.,5.8,1684.0,,,,,17.0,20.0,BBC 2,19/08/2018,24:05:15,just jim,25:23:48,78.0,0.0,0.0,0.0,5.7,0.3435,0.02909,2.3,0.3112,0.01591,3.5,0.4314,0.03941,2.3,0.2005,0.01026
5776,tt3291148,just jim,Just Jim,2015,2015-09-25,"Comedy, Drama, Thriller",84.0,UK,English,Craig Roberts,Craig Roberts,BBC Films,"Emile Hirsch, Richard Harrington, Craig Roberts, Mark Lewis Jones, Trystan Gravelle, Nia Roberts, Sai Bennett, Aneirin Hughes, Helen Griffin, Matthew Aubrey, Richard Lynch, Darragh Mortell, Claire Cage, Charlotte Randall, Ryan Owen",A Welsh teenager will become the cool kid of the town if a deal is made with his new American neighbour.,5.8,1684.0,,,,,17.0,20.0,BBC 2,14/12/2019,24:06:30,just jim,25:25:03,78.0,9.4,4.992,0.09952,104.5,5.1273,0.52088,57.4,10.739,0.40193,19.6,2.1182,0.22436,60.4,5.5069,0.27122
5777,tt3291148,just jim,Just Jim,2015,2015-09-25,"Comedy, Drama, Thriller",84.0,UK,English,Craig Roberts,Craig Roberts,BBC Films,"Emile Hirsch, Richard Harrington, Craig Roberts, Mark Lewis Jones, Trystan Gravelle, Nia Roberts, Sai Bennett, Aneirin Hughes, Helen Griffin, Matthew Aubrey, Richard Lynch, Darragh Mortell, Claire Cage, Charlotte Randall, Ryan Owen",A Welsh teenager will become the cool kid of the town if a deal is made with his new American neighbour.,5.8,1684.0,,,,,17.0,20.0,BBC 2,16/12/2019,23:20:55,just jim,24:39:28,78.0,0.0,0.0,0.0,7.0,0.2291,0.03489,0.0,0.0,0.0,3.4,0.3319,0.03892,0.1,0.0071,0.00045
5780,tt3316948,american ultra,American Ultra,2015,2016-06-30,"Action, Comedy",96.0,"USA, Switzerland","English, Mandarin",Nima Nourizadeh,Max Landis,PalmStar Media,"Jesse Eisenberg, Kristen Stewart, Topher Grace, Connie Britton, Walton Goggins, John Leguizamo, Bill Pullman, Tony Hale, Stuart Greer, Michael Papajohn, Monique Ganderton, Nash Edgerton, Paul Andrew O'Connor, Freddie Poole, Ilram Choi",A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.,6.1,82946.0,$ 28000000,$ 14440985,$ 27262374,50.0,225.0,273.0,CH4,25/01/2019,24:43:59,american ultra,26:16:41,92.0,0.0,0.0,0.0,49.8,3.9374,0.25263,5.5,1.2067,0.03852,25.5,4.2219,0.28807,18.8,2.1947,0.08446
5783,tt3319920,regression,Regression,2015,2015-12-03,"Crime, Drama, Mystery",106.0,"Spain, Canada, USA",English,Alejandro Amenábar,Alejandro Amenábar,Mod Producciones,"Ethan Hawke, Emma Watson, David Thewlis, Lothaire Bluteau, Dale Dickey, David Dencik, Devon Bostick, Aaron Ashmore, Peter MacNeill, Adam Butcher, Jacob Neayem, Aaron Abrams, Catherine Disher, Danielle Bourgon, Julian Richings",A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.,5.7,36297.0,,$ 55039,$ 17671101,32.0,112.0,159.0,CH4,25/08/2018,24:32:23,regression,26:18:53,106.0,0.1,0.0635,0.00108,55.9,4.964,0.28525,10.8,1.9824,0.0747,21.6,3.6042,0.24324,22.6,2.2826,0.10083
5784,tt3319920,regression,Regression,2015,2015-12-03,"Crime, Drama, Mystery",106.0,"Spain, Canada, USA",English,Alejandro Amenábar,Alejandro Amenábar,Mod Producciones,"Ethan Hawke, Emma Watson, David Thewlis, Lothaire Bluteau, Dale Dickey, David Dencik, Devon Bostick, Aaron Ashmore, Peter MacNeill, Adam Butcher, Jacob Neayem, Aaron Abrams, Catherine Disher, Danielle Bourgon, Julian Richings",A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.,5.7,36297.0,,$ 55039,$ 17671101,32.0,112.0,159.0,CH4,30/10/2019,25:50:09,regression,27:34:46,104.0,3.3,9.0411,0.03504,19.8,3.425,0.0989,0.0,0.0,0.0,15.5,6.7042,0.17672,0.7,0.2128,0.00315
5785,tt3353060,stealing cars,Stealing Cars,2015,2016-04-05,Drama,94.0,USA,English,Bradley Kaplan,"Will Aldis, Steve Mackall",Leverage Management,"Emory Cohen, John Leguizamo, Paul Sparks, Heather Lind, Mike Epps, Al Calderon, Jeff Lima, Leopold Manswell, Felicity Huffman, William H. Macy, Grace Van Patten, Deema Aitken, Tariq Trotter, Chance Kelly, David H. Holmes",A rebellious teenager navigates his way through the juvenile court system.,5.7,1095.0,$ 1000000,,,,18.0,6.0,BBC 2,17/03/2019,23:55:34,stealing cars,25:28:11,92.0,2.7,4.8474,0.0288,56.9,3.3534,0.28759,5.2,1.1329,0.03652,22.9,3.6758,0.25917,40.2,4.4987,0.18094
5787,tt3455740,set fire to the stars,Set Fire to the Stars,2014,2014-11-07,"Biography, Drama",97.0,UK,English,Andy Goddard,"Andy Goddard, Celyn Jones",Mad As Birds,"Elijah Wood, Celyn Jones, Kelly Reilly, Steven Mackintosh, Shirley Henderson, Kevin Eldon, Steve Speirs, Richard Brake, Andrew Bicknell, Kate Drew, Ken Drury, Nicola Duffett, Weston Gavin, Adam Gillen, Polly Hemingway","An aspiring poet in 1950s New York has his ordered world shaken when he embarks on a week-long retreat to save his hell raising hero, Dylan Thomas.",5.7,1316.0,GBP 700000,$ 4280,$ 4280,49.0,13.0,72.0,BBC 2,01/03/2017,21:00:16,set fire to the stars,22:36:54,96.0,0.0,0.0,0.0,14.8,0.1317,0.07815,4.5,0.1373,0.031,5.5,0.1348,0.06089,9.5,0.1586,0.04225
5790,tt3520714,the lighthouse,The Lighthouse,2016,2018-07-06,Thriller,102.0,UK,,Chris Crow,"Paul Bryant, Chris Crow",BBC Films,"Mark Lewis Jones, Michael Jibson, Ian Virgo, Joshua Richards, Gerald Tyler, Stephen McDade, Nathan Sussex, Greg Mothersdale, Jason May, Charles Curran, Tim Edwards, David Shillitoe, Nick Pratt, Ian Davies, Steven Jones","Based on real events which saw two lighthouse keepers stranded for months at sea in a freak storm, the film tells a tale of death, madness and isolation; a desolate trip into the heart of human darkness.",5.3,702.0,,,,58.0,21.0,41.0,BBC 2,19/11/2017,23:13:53,the lighthouse,24:49:19,95.0,0.0,0.0,0.0,104.8,3.5586,0.54272,12.0,1.0758,0.0831,60.1,4.4881,0.67151,17.3,0.9412,0.07753
5791,tt3520714,the lighthouse,The Lighthouse,2016,2018-07-06,Thriller,102.0,UK,,Chris Crow,"Paul Bryant, Chris Crow",BBC Films,"Mark Lewis Jones, Michael Jibson, Ian Virgo, Joshua Richards, Gerald Tyler, Stephen McDade, Nathan Sussex, Greg Mothersdale, Jason May, Charles Curran, Tim Edwards, David Shillitoe, Nick Pratt, Ian Davies, Steven Jones","Based on real events which saw two lighthouse keepers stranded for months at sea in a freak storm, the film tells a tale of death, madness and isolation; a desolate trip into the heart of human darkness.",5.3,702.0,,,,58.0,21.0,41.0,BBC 2,02/03/2019,26:00:59,the lighthouse,27:36:26,95.0,0.0,0.0,0.0,38.1,5.2235,0.19257,7.2,2.9233,0.05057,16.7,4.9176,0.189,7.8,1.6767,0.03511
